new_filename,lighting_level,garbage,bulkywaste,garbagebag,cardboard,litter
5165.jpg,high_light,1,0,0,0,1
8655.jpg,low_light,0,0,0,0,0
107.jpg,high_light,0,0,0,0,0
15324.jpg,medium_light,1,0,0,0,1
10097.jpg,medium_light,1,1,0,0,0
19865.jpg,medium_light,0,0,0,0,0
13103.jpg,high_light,0,0,0,0,0
15141.jpg,low_light,1,0,0,1,0
17735.jpg,high_light,1,1,0,1,0
2671.jpg,low_light,0,0,0,0,0
12624.jpg,low_light,1,0,0,1,0
14126.jpg,low_light,0,0,0,0,0
234.jpg,medium_light,0,0,0,0,0
14374.jpg,high_light,0,0,0,0,0
1202.jpg,low_light,0,0,0,0,0
4707.jpg,high_light,0,0,0,0,0
21369.jpg,low_light,1,1,1,1,1
1636.jpg,low_light,1,1,0,1,0
24407.jpg,low_light,0,0,0,0,0
18211.jpg,high_light,0,0,0,0,0
14837.jpg,high_light,0,0,0,0,0
22862.jpg,medium_light,1,0,1,1,1
4232.jpg,high_light,0,0,0,0,0
5476.jpg,medium_light,1,1,0,1,1
11751.jpg,high_light,0,0,0,0,0
370.jpg,medium_light,0,0,0,0,0
23906.jpg,high_light,0,0,0,0,0
2335.jpg,medium_light,0,0,0,0,0
7336.jpg,high_light,1,0,0,0,1
1040.jpg,medium_light,0,0,0,0,0
10493.jpg,medium_light,0,0,0,0,0
9025.jpg,low_light,1,1,0,0,0
11709.jpg,high_light,0,0,0,0,0
7196.jpg,medium_light,0,0,0,0,0
21397.jpg,medium_light,0,0,0,0,0
12823.jpg,low_light,0,0,0,0,0
5412.jpg,medium_light,1,0,0,1,1
8717.jpg,low_light,0,0,0,0,0
4211.jpg,high_light,0,0,0,0,0
13660.jpg,medium_light,0,0,0,0,0
9595.jpg,high_light,0,0,0,0,0
13777.jpg,low_light,0,0,0,0,0
11495.jpg,medium_light,1,0,1,1,0
1566.jpg,high_light,0,0,0,0,0
16673.jpg,high_light,0,0,0,0,0
3110.jpg,medium_light,1,0,0,1,1
13543.jpg,low_light,0,0,0,0,0
5757.jpg,high_light,0,0,0,0,0
4533.jpg,high_light,0,0,0,0,0
2290.jpg,medium_light,1,1,0,1,1
8446.jpg,high_light,0,0,0,0,0
15101.jpg,high_light,1,0,0,0,1
6282.jpg,medium_light,0,0,0,0,0
12761.jpg,medium_light,0,0,0,0,0
17041.jpg,high_light,0,0,0,0,0
7565.jpg,high_light,0,0,0,0,0
13937.jpg,medium_light,1,1,1,1,1
292.jpg,medium_light,0,0,0,0,0
12855.jpg,low_light,1,1,0,0,0
15310.jpg,medium_light,0,0,0,0,0
3603.jpg,medium_light,0,0,0,0,0
4960.jpg,high_light,1,0,0,0,1
18582.jpg,low_light,0,0,0,0,0
11175.jpg,medium_light,0,0,0,0,0
23254.jpg,low_light,1,1,0,0,0
16148.jpg,low_light,0,0,0,0,0
14998.jpg,medium_light,0,0,0,0,0
12978.jpg,medium_light,0,0,0,0,0
7261.jpg,high_light,0,0,0,0,0
16258.jpg,low_light,1,1,0,0,0
22984.jpg,medium_light,0,0,0,0,0
9980.jpg,medium_light,1,1,0,0,0
6236.jpg,high_light,1,1,0,0,1
9592.jpg,medium_light,1,0,0,0,1
17499.jpg,low_light,1,1,0,1,1
24475.jpg,medium_light,0,0,0,0,0
12311.jpg,high_light,0,0,0,0,0
5842.jpg,high_light,0,0,0,0,0
3184.jpg,medium_light,0,0,0,0,0
9501.jpg,medium_light,0,0,0,0,0
16322.jpg,medium_light,1,1,0,1,0
20205.jpg,high_light,0,0,0,0,0
4200.jpg,low_light,1,1,1,0,0
19944.jpg,low_light,1,1,0,1,0
9485.jpg,high_light,0,0,0,0,0
3898.jpg,high_light,1,0,0,0,1
21285.jpg,medium_light,0,0,0,0,0
19753.jpg,low_light,0,0,0,0,0
19247.jpg,low_light,0,0,0,0,0
12104.jpg,high_light,0,0,0,0,0
10873.jpg,high_light,0,0,0,0,0
6191.jpg,low_light,0,0,0,0,0
18205.jpg,high_light,0,0,0,0,0
10852.jpg,medium_light,0,0,0,0,0
18473.jpg,high_light,0,0,0,0,0
16711.jpg,medium_light,1,0,0,0,1
14199.jpg,medium_light,1,1,0,0,1
5066.jpg,low_light,1,1,0,1,1
22890.jpg,high_light,0,0,0,0,0
1632.jpg,medium_light,1,1,0,1,1
21882.jpg,low_light,0,0,0,0,0
752.jpg,medium_light,0,0,0,0,0
10645.jpg,medium_light,0,0,0,0,0
18441.jpg,high_light,1,0,0,0,1
4635.jpg,low_light,0,0,0,0,0
15347.jpg,high_light,0,0,0,0,0
22544.jpg,high_light,0,0,0,0,0
8217.jpg,medium_light,1,0,1,0,0
7736.jpg,low_light,1,1,0,0,0
16339.jpg,low_light,0,0,0,0,0
9820.jpg,low_light,1,0,0,1,1
24130.jpg,high_light,0,0,0,0,0
18629.jpg,low_light,0,0,0,0,0
11548.jpg,high_light,1,1,0,0,1
8742.jpg,medium_light,1,0,0,0,1
23890.jpg,low_light,0,0,0,0,0
4851.jpg,medium_light,0,0,0,0,0
5781.jpg,medium_light,0,0,0,0,0
14574.jpg,medium_light,0,0,0,0,0
4267.jpg,low_light,1,1,0,1,0
2172.jpg,low_light,0,0,0,0,0
20925.jpg,low_light,0,0,0,0,0
6360.jpg,medium_light,1,0,0,0,1
23919.jpg,high_light,0,0,0,0,0
3112.jpg,high_light,0,0,0,0,0
10989.jpg,low_light,0,0,0,0,0
1024.jpg,medium_light,0,0,0,0,0
16431.jpg,low_light,0,0,0,0,0
4032.jpg,medium_light,1,0,0,0,1
10841.jpg,medium_light,0,0,0,0,0
20203.jpg,medium_light,1,0,0,0,1
24075.jpg,low_light,1,1,1,0,0
788.jpg,low_light,0,0,0,0,0
21365.jpg,low_light,0,0,0,0,0
11145.jpg,medium_light,1,1,1,0,0
4673.jpg,low_light,1,0,0,1,0
17284.jpg,medium_light,0,0,0,0,0
251.jpg,high_light,0,0,0,0,0
840.jpg,high_light,0,0,0,0,0
10843.jpg,high_light,0,0,0,0,0
19645.jpg,low_light,1,1,0,0,1
4819.jpg,high_light,0,0,0,0,0
6204.jpg,medium_light,0,0,0,0,0
1479.jpg,medium_light,1,0,0,0,1
16637.jpg,low_light,1,1,0,1,1
18396.jpg,low_light,0,0,0,0,0
712.jpg,medium_light,1,0,0,0,1
2160.jpg,high_light,1,0,0,0,1
19027.jpg,low_light,1,1,1,1,1
13691.jpg,high_light,1,0,0,0,1
5571.jpg,medium_light,1,1,1,0,1
14257.jpg,medium_light,1,1,0,1,0
15513.jpg,low_light,0,0,0,0,0
11888.jpg,high_light,1,0,0,0,1
8879.jpg,medium_light,1,1,0,1,0
18618.jpg,medium_light,0,0,0,0,0
15619.jpg,medium_light,0,0,0,0,0
18800.jpg,medium_light,1,0,0,1,0
6733.jpg,medium_light,0,0,0,0,0
2939.jpg,high_light,1,0,1,0,0
2224.jpg,medium_light,0,0,0,0,0
10893.jpg,low_light,1,1,1,0,1
19493.jpg,medium_light,0,0,0,0,0
8617.jpg,medium_light,0,0,0,0,0
22604.jpg,high_light,0,0,0,0,0
16639.jpg,medium_light,0,0,0,0,0
21020.jpg,low_light,1,0,0,0,1
24298.jpg,medium_light,0,0,0,0,0
15804.jpg,medium_light,1,1,0,1,0
23269.jpg,medium_light,0,0,0,0,0
9692.jpg,high_light,0,0,0,0,0
18490.jpg,medium_light,0,0,0,0,0
21176.jpg,high_light,1,1,0,1,0
10246.jpg,medium_light,0,0,0,0,0
24234.jpg,high_light,0,0,0,0,0
20261.jpg,high_light,0,0,0,0,0
22015.jpg,high_light,0,0,0,0,0
13586.jpg,medium_light,0,0,0,0,0
20774.jpg,medium_light,1,1,1,0,0
14847.jpg,high_light,0,0,0,0,0
11098.jpg,low_light,1,1,1,1,0
16813.jpg,high_light,0,0,0,0,0
16864.jpg,low_light,1,0,0,1,0
19883.jpg,low_light,1,0,1,1,0
5635.jpg,medium_light,1,1,0,0,0
2923.jpg,medium_light,0,0,0,0,0
12987.jpg,high_light,0,0,0,0,0
9572.jpg,low_light,1,1,0,0,1
22241.jpg,high_light,0,0,0,0,0
10220.jpg,low_light,1,0,0,1,0
24636.jpg,medium_light,1,1,0,0,0
17265.jpg,high_light,0,0,0,0,0
8910.jpg,high_light,0,0,0,0,0
18442.jpg,high_light,0,0,0,0,0
2049.jpg,low_light,0,0,0,0,0
23035.jpg,medium_light,1,0,1,1,1
8561.jpg,low_light,1,1,0,0,0
21904.jpg,high_light,1,1,0,0,0
1350.jpg,medium_light,0,0,0,0,0
14110.jpg,high_light,0,0,0,0,0
9039.jpg,medium_light,0,0,0,0,0
14584.jpg,medium_light,0,0,0,0,0
6990.jpg,medium_light,0,0,0,0,0
20939.jpg,low_light,0,0,0,0,0
11858.jpg,low_light,0,0,0,0,0
22961.jpg,medium_light,0,0,0,0,0
13313.jpg,high_light,0,0,0,0,0
2608.jpg,high_light,0,0,0,0,0
13506.jpg,low_light,1,0,0,1,0
14693.jpg,medium_light,0,0,0,0,0
16603.jpg,medium_light,0,0,0,0,0
2619.jpg,high_light,0,0,0,0,0
18699.jpg,low_light,0,0,0,0,0
1814.jpg,high_light,0,0,0,0,0
1065.jpg,low_light,1,1,0,1,1
3706.jpg,low_light,0,0,0,0,0
5826.jpg,low_light,0,0,0,0,0
19664.jpg,low_light,0,0,0,0,0
18798.jpg,high_light,0,0,0,0,0
22349.jpg,medium_light,0,0,0,0,0
22603.jpg,high_light,0,0,0,0,0
13870.jpg,high_light,0,0,0,0,0
8435.jpg,low_light,0,0,0,0,0
2765.jpg,medium_light,1,0,0,0,1
290.jpg,low_light,0,0,0,0,0
10066.jpg,low_light,0,0,0,0,0
3794.jpg,low_light,1,1,1,1,1
3129.jpg,medium_light,1,1,0,0,1
20033.jpg,high_light,0,0,0,0,0
14934.jpg,medium_light,1,1,0,0,0
17669.jpg,high_light,0,0,0,0,0
2399.jpg,medium_light,1,0,0,0,1
15940.jpg,high_light,0,0,0,0,0
19266.jpg,medium_light,1,1,0,1,1
8369.jpg,high_light,0,0,0,0,0
23437.jpg,low_light,0,0,0,0,0
8715.jpg,low_light,0,0,0,0,0
18066.jpg,high_light,0,0,0,0,0
12170.jpg,high_light,0,0,0,0,0
23681.jpg,medium_light,1,0,0,0,1
23744.jpg,medium_light,0,0,0,0,0
14680.jpg,medium_light,0,0,0,0,0
8087.jpg,low_light,0,0,0,0,0
20622.jpg,low_light,1,1,0,1,0
13807.jpg,low_light,1,0,0,0,1
4131.jpg,low_light,0,0,0,0,0
22838.jpg,medium_light,1,0,0,0,1
19970.jpg,medium_light,1,0,0,0,1
17058.jpg,high_light,0,0,0,0,0
5373.jpg,medium_light,0,0,0,0,0
18224.jpg,high_light,0,0,0,0,0
13786.jpg,medium_light,0,0,0,0,0
22852.jpg,high_light,1,1,0,0,1
2995.jpg,low_light,1,1,0,0,0
6684.jpg,medium_light,1,0,0,0,1
9599.jpg,high_light,1,1,0,0,0
12869.jpg,high_light,1,0,0,1,0
7804.jpg,high_light,1,0,0,0,1
23103.jpg,low_light,1,1,0,1,1
16613.jpg,low_light,0,0,0,0,0
24795.jpg,low_light,1,0,0,1,0
378.jpg,low_light,0,0,0,0,0
16072.jpg,low_light,0,0,0,0,0
6539.jpg,low_light,1,1,0,0,0
19338.jpg,low_light,0,0,0,0,0
19789.jpg,high_light,0,0,0,0,0
942.jpg,medium_light,0,0,0,0,0
8085.jpg,low_light,0,0,0,0,0
20743.jpg,medium_light,0,0,0,0,0
18507.jpg,low_light,0,0,0,0,0
1924.jpg,high_light,1,0,1,0,1
6867.jpg,medium_light,0,0,0,0,0
4281.jpg,high_light,0,0,0,0,0
19093.jpg,medium_light,0,0,0,0,0
580.jpg,low_light,1,1,0,1,0
1715.jpg,medium_light,0,0,0,0,0
11955.jpg,high_light,0,0,0,0,0
14249.jpg,low_light,1,0,0,0,1
6555.jpg,low_light,1,1,0,1,0
20283.jpg,high_light,0,0,0,0,0
17796.jpg,medium_light,1,1,1,1,1
24233.jpg,low_light,0,0,0,0,0
3228.jpg,medium_light,0,0,0,0,0
4593.jpg,medium_light,1,1,1,0,0
17148.jpg,medium_light,0,0,0,0,0
9913.jpg,high_light,0,0,0,0,0
8750.jpg,low_light,0,0,0,0,0
2075.jpg,low_light,1,1,1,1,0
15527.jpg,high_light,0,0,0,0,0
4836.jpg,medium_light,1,1,0,0,0
7834.jpg,medium_light,0,0,0,0,0
14297.jpg,low_light,1,0,0,0,1
7335.jpg,high_light,0,0,0,0,0
24129.jpg,medium_light,0,0,0,0,0
15553.jpg,low_light,0,0,0,0,0
20425.jpg,high_light,0,0,0,0,0
9163.jpg,high_light,0,0,0,0,0
5646.jpg,medium_light,0,0,0,0,0
15251.jpg,low_light,1,1,0,1,0
4425.jpg,high_light,0,0,0,0,0
923.jpg,medium_light,0,0,0,0,0
15103.jpg,medium_light,0,0,0,0,0
4226.jpg,medium_light,0,0,0,0,0
11045.jpg,medium_light,0,0,0,0,0
7144.jpg,medium_light,0,0,0,0,0
22618.jpg,low_light,0,0,0,0,0
13364.jpg,medium_light,1,0,0,0,1
16974.jpg,medium_light,0,0,0,0,0
8042.jpg,high_light,1,0,1,1,1
15448.jpg,high_light,0,0,0,0,0
21333.jpg,low_light,0,0,0,0,0
16450.jpg,medium_light,0,0,0,0,0
18694.jpg,low_light,1,0,0,0,1
4958.jpg,high_light,0,0,0,0,0
14845.jpg,medium_light,0,0,0,0,0
20180.jpg,low_light,1,0,0,0,1
20560.jpg,medium_light,1,1,0,1,1
17832.jpg,high_light,0,0,0,0,0
11505.jpg,high_light,1,0,0,0,1
18543.jpg,high_light,0,0,0,0,0
6262.jpg,medium_light,0,0,0,0,0
5330.jpg,high_light,0,0,0,0,0
15992.jpg,high_light,1,0,0,1,0
17576.jpg,medium_light,0,0,0,0,0
14479.jpg,high_light,0,0,0,0,0
21504.jpg,medium_light,1,0,0,1,0
10268.jpg,medium_light,1,0,0,0,1
11820.jpg,medium_light,0,0,0,0,0
24174.jpg,low_light,0,0,0,0,0
4329.jpg,medium_light,1,0,1,0,0
3072.jpg,medium_light,1,0,1,0,1
1546.jpg,high_light,0,0,0,0,0
6682.jpg,medium_light,0,0,0,0,0
3957.jpg,low_light,0,0,0,0,0
22567.jpg,medium_light,0,0,0,0,0
1927.jpg,medium_light,0,0,0,0,0
16666.jpg,high_light,0,0,0,0,0
15299.jpg,high_light,0,0,0,0,0
2881.jpg,high_light,0,0,0,0,0
18774.jpg,high_light,0,0,0,0,0
3207.jpg,medium_light,0,0,0,0,0
23613.jpg,medium_light,0,0,0,0,0
18292.jpg,medium_light,1,1,0,1,1
24619.jpg,low_light,0,0,0,0,0
23508.jpg,low_light,0,0,0,0,0
22444.jpg,low_light,0,0,0,0,0
1365.jpg,low_light,0,0,0,0,0
7214.jpg,low_light,1,0,1,0,1
8969.jpg,low_light,1,0,0,1,0
20889.jpg,low_light,1,0,0,0,1
10250.jpg,high_light,0,0,0,0,0
7302.jpg,low_light,1,1,0,0,0
23195.jpg,low_light,1,0,0,1,0
20027.jpg,low_light,0,0,0,0,0
9801.jpg,high_light,0,0,0,0,0
17484.jpg,low_light,1,1,1,0,0
7402.jpg,medium_light,1,1,0,0,0
10880.jpg,medium_light,0,0,0,0,0
11222.jpg,low_light,0,0,0,0,0
17304.jpg,low_light,1,0,0,0,1
6105.jpg,low_light,1,1,1,0,1
3244.jpg,high_light,0,0,0,0,0
5768.jpg,medium_light,0,0,0,0,0
22555.jpg,low_light,1,1,0,0,0
17601.jpg,low_light,0,0,0,0,0
4927.jpg,low_light,0,0,0,0,0
9950.jpg,low_light,0,0,0,0,0
16577.jpg,low_light,1,1,0,0,1
3847.jpg,medium_light,0,0,0,0,0
8880.jpg,high_light,0,0,0,0,0
13182.jpg,medium_light,0,0,0,0,0
18511.jpg,medium_light,0,0,0,0,0
6463.jpg,high_light,1,0,0,0,1
9307.jpg,medium_light,1,1,0,1,0
5403.jpg,low_light,0,0,0,0,0
24723.jpg,high_light,0,0,0,0,0
23941.jpg,low_light,1,1,0,1,1
10693.jpg,low_light,0,0,0,0,0
54.jpg,medium_light,0,0,0,0,0
14291.jpg,medium_light,0,0,0,0,0
734.jpg,high_light,0,0,0,0,0
22120.jpg,medium_light,1,0,0,0,1
21472.jpg,high_light,0,0,0,0,0
157.jpg,high_light,0,0,0,0,0
9671.jpg,low_light,1,1,0,0,0
22627.jpg,low_light,0,0,0,0,0
17119.jpg,medium_light,1,0,0,0,1
20465.jpg,medium_light,0,0,0,0,0
14801.jpg,high_light,0,0,0,0,0
24403.jpg,high_light,1,1,0,0,1
17617.jpg,low_light,0,0,0,0,0
15364.jpg,low_light,0,0,0,0,0
23989.jpg,medium_light,0,0,0,0,0
6864.jpg,medium_light,0,0,0,0,0
353.jpg,medium_light,0,0,0,0,0
10450.jpg,low_light,0,0,0,0,0
964.jpg,high_light,0,0,0,0,0
7824.jpg,medium_light,1,1,0,0,0
8200.jpg,medium_light,1,1,0,1,0
14530.jpg,medium_light,1,0,0,1,0
8505.jpg,high_light,0,0,0,0,0
7993.jpg,medium_light,0,0,0,0,0
22648.jpg,medium_light,0,0,0,0,0
6478.jpg,medium_light,1,1,1,0,0
23982.jpg,high_light,0,0,0,0,0
7806.jpg,high_light,0,0,0,0,0
10650.jpg,medium_light,0,0,0,0,0
15966.jpg,low_light,0,0,0,0,0
3653.jpg,medium_light,0,0,0,0,0
24085.jpg,low_light,1,1,0,1,0
7620.jpg,medium_light,0,0,0,0,0
24658.jpg,medium_light,1,1,0,1,0
23567.jpg,medium_light,1,0,1,0,0
18010.jpg,low_light,0,0,0,0,0
17612.jpg,high_light,0,0,0,0,0
18011.jpg,high_light,0,0,0,0,0
2161.jpg,medium_light,0,0,0,0,0
17198.jpg,high_light,0,0,0,0,0
21614.jpg,low_light,0,0,0,0,0
13223.jpg,medium_light,1,1,0,1,0
22505.jpg,high_light,1,0,0,0,1
21501.jpg,medium_light,1,0,0,0,1
9219.jpg,low_light,1,1,0,0,1
6208.jpg,high_light,0,0,0,0,0
4921.jpg,high_light,0,0,0,0,0
7936.jpg,medium_light,0,0,0,0,0
3365.jpg,high_light,1,0,0,1,1
13387.jpg,low_light,1,0,0,1,0
3723.jpg,high_light,0,0,0,0,0
87.jpg,medium_light,1,0,0,1,1
15320.jpg,low_light,1,0,0,0,1
22187.jpg,low_light,0,0,0,0,0
2153.jpg,high_light,0,0,0,0,0
11292.jpg,low_light,1,0,0,0,1
6973.jpg,high_light,0,0,0,0,0
9717.jpg,high_light,1,0,0,0,1
19579.jpg,medium_light,0,0,0,0,0
12120.jpg,medium_light,0,0,0,0,0
17677.jpg,medium_light,0,0,0,0,0
2475.jpg,medium_light,0,0,0,0,0
22442.jpg,high_light,1,1,0,0,0
19558.jpg,low_light,0,0,0,0,0
9612.jpg,medium_light,0,0,0,0,0
24926.jpg,high_light,0,0,0,0,0
18514.jpg,low_light,0,0,0,0,0
2385.jpg,high_light,1,1,1,1,1
3793.jpg,high_light,0,0,0,0,0
21066.jpg,medium_light,0,0,0,0,0
795.jpg,low_light,1,0,0,0,1
15123.jpg,medium_light,0,0,0,0,0
11926.jpg,medium_light,0,0,0,0,0
10646.jpg,high_light,0,0,0,0,0
11520.jpg,medium_light,0,0,0,0,0
16154.jpg,low_light,0,0,0,0,0
10451.jpg,high_light,0,0,0,0,0
16096.jpg,high_light,0,0,0,0,0
23814.jpg,medium_light,1,0,0,1,1
16537.jpg,high_light,0,0,0,0,0
12741.jpg,high_light,0,0,0,0,0
9261.jpg,medium_light,0,0,0,0,0
4307.jpg,high_light,1,0,1,0,0
18564.jpg,medium_light,1,0,0,0,1
24319.jpg,low_light,1,0,0,1,0
24180.jpg,medium_light,1,1,0,0,0
14661.jpg,low_light,1,0,0,0,1
14063.jpg,medium_light,0,0,0,0,0
2771.jpg,low_light,1,1,1,1,0
10530.jpg,low_light,1,0,0,0,1
16331.jpg,low_light,0,0,0,0,0
5912.jpg,high_light,1,0,0,0,1
23251.jpg,low_light,1,1,1,1,0
19202.jpg,medium_light,0,0,0,0,0
18134.jpg,high_light,0,0,0,0,0
24047.jpg,medium_light,0,0,0,0,0
18974.jpg,medium_light,1,0,0,0,1
12332.jpg,high_light,0,0,0,0,0
16728.jpg,low_light,1,0,0,0,1
7666.jpg,high_light,0,0,0,0,0
21737.jpg,medium_light,1,0,0,0,1
24836.jpg,low_light,0,0,0,0,0
23523.jpg,low_light,0,0,0,0,0
20599.jpg,medium_light,0,0,0,0,0
7215.jpg,high_light,1,0,0,0,1
24005.jpg,high_light,1,0,0,0,1
7932.jpg,high_light,0,0,0,0,0
10641.jpg,medium_light,1,0,0,1,0
8503.jpg,medium_light,1,0,0,0,1
1466.jpg,medium_light,0,0,0,0,0
969.jpg,high_light,0,0,0,0,0
13007.jpg,low_light,0,0,0,0,0
1428.jpg,high_light,0,0,0,0,0
22284.jpg,high_light,0,0,0,0,0
19024.jpg,low_light,1,1,0,0,0
4956.jpg,medium_light,1,1,0,0,0
11321.jpg,high_light,0,0,0,0,0
9929.jpg,medium_light,1,1,0,1,1
12569.jpg,high_light,0,0,0,0,0
3386.jpg,high_light,1,1,1,0,0
440.jpg,low_light,0,0,0,0,0
24377.jpg,low_light,1,1,1,1,0
11003.jpg,low_light,1,1,0,1,0
3213.jpg,high_light,0,0,0,0,0
16241.jpg,low_light,0,0,0,0,0
15998.jpg,low_light,0,0,0,0,0
17193.jpg,high_light,0,0,0,0,0
2964.jpg,high_light,0,0,0,0,0
14893.jpg,medium_light,0,0,0,0,0
11469.jpg,medium_light,0,0,0,0,0
21608.jpg,low_light,1,0,0,0,1
3929.jpg,high_light,1,1,0,0,0
4388.jpg,low_light,1,1,0,1,0
11584.jpg,medium_light,1,1,0,0,0
2494.jpg,high_light,1,1,1,0,0
5034.jpg,medium_light,0,0,0,0,0
2880.jpg,high_light,1,1,0,1,0
3130.jpg,low_light,1,1,0,1,1
5232.jpg,low_light,1,0,0,0,1
4044.jpg,medium_light,1,1,0,0,0
18912.jpg,medium_light,1,1,1,0,0
17483.jpg,medium_light,1,1,0,0,1
18435.jpg,medium_light,0,0,0,0,0
6748.jpg,low_light,0,0,0,0,0
20592.jpg,medium_light,0,0,0,0,0
18006.jpg,medium_light,1,1,1,1,1
78.jpg,medium_light,1,1,0,0,1
1517.jpg,high_light,0,0,0,0,0
17007.jpg,low_light,0,0,0,0,0
2166.jpg,low_light,1,0,0,0,1
6261.jpg,low_light,1,1,1,1,1
4695.jpg,medium_light,1,1,1,1,1
20162.jpg,high_light,0,0,0,0,0
22598.jpg,high_light,0,0,0,0,0
15177.jpg,low_light,0,0,0,0,0
8758.jpg,high_light,0,0,0,0,0
17402.jpg,low_light,0,0,0,0,0
19246.jpg,low_light,1,0,0,0,1
15295.jpg,high_light,0,0,0,0,0
21373.jpg,high_light,0,0,0,0,0
13124.jpg,low_light,1,0,0,0,1
7106.jpg,medium_light,1,1,0,1,1
11806.jpg,medium_light,1,0,0,1,1
377.jpg,low_light,1,1,0,1,0
4403.jpg,low_light,0,0,0,0,0
24239.jpg,high_light,0,0,0,0,0
2659.jpg,medium_light,1,0,0,0,1
3045.jpg,medium_light,1,1,0,0,1
12474.jpg,medium_light,1,0,1,0,1
5135.jpg,medium_light,1,0,1,1,0
75.jpg,high_light,0,0,0,0,0
14359.jpg,low_light,0,0,0,0,0
24602.jpg,low_light,1,1,0,0,0
1233.jpg,high_light,0,0,0,0,0
14533.jpg,high_light,1,1,1,1,0
18836.jpg,high_light,0,0,0,0,0
19839.jpg,medium_light,0,0,0,0,0
12449.jpg,medium_light,0,0,0,0,0
18627.jpg,medium_light,0,0,0,0,0
1481.jpg,medium_light,0,0,0,0,0
3388.jpg,medium_light,0,0,0,0,0
13303.jpg,low_light,1,1,0,0,0
16103.jpg,high_light,0,0,0,0,0
8546.jpg,low_light,1,0,0,1,0
9762.jpg,low_light,0,0,0,0,0
17766.jpg,high_light,1,1,0,1,1
4672.jpg,medium_light,0,0,0,0,0
10093.jpg,high_light,0,0,0,0,0
18247.jpg,high_light,0,0,0,0,0
9985.jpg,medium_light,0,0,0,0,0
19447.jpg,low_light,0,0,0,0,0
16756.jpg,medium_light,0,0,0,0,0
17005.jpg,medium_light,0,0,0,0,0
3358.jpg,medium_light,0,0,0,0,0
3123.jpg,low_light,0,0,0,0,0
9464.jpg,high_light,0,0,0,0,0
9981.jpg,high_light,0,0,0,0,0
17620.jpg,medium_light,0,0,0,0,0
23931.jpg,low_light,0,0,0,0,0
11616.jpg,medium_light,1,0,0,0,1
11814.jpg,high_light,0,0,0,0,0
11899.jpg,high_light,1,1,0,0,1
19586.jpg,low_light,0,0,0,0,0
5342.jpg,high_light,0,0,0,0,0
11162.jpg,high_light,0,0,0,0,0
5970.jpg,medium_light,0,0,0,0,0
1049.jpg,low_light,1,1,0,1,0
22329.jpg,medium_light,1,1,0,0,0
19458.jpg,high_light,1,1,1,0,1
4713.jpg,high_light,0,0,0,0,0
13478.jpg,medium_light,0,0,0,0,0
12919.jpg,medium_light,0,0,0,0,0
843.jpg,low_light,0,0,0,0,0
811.jpg,high_light,0,0,0,0,0
18538.jpg,medium_light,1,0,0,1,0
13435.jpg,low_light,0,0,0,0,0
20660.jpg,medium_light,0,0,0,0,0
20073.jpg,low_light,1,1,0,1,1
6611.jpg,low_light,0,0,0,0,0
1785.jpg,high_light,0,0,0,0,0
17672.jpg,high_light,0,0,0,0,0
14216.jpg,low_light,1,0,0,1,1
3396.jpg,medium_light,0,0,0,0,0
10953.jpg,medium_light,0,0,0,0,0
1371.jpg,high_light,1,1,0,1,0
12832.jpg,medium_light,0,0,0,0,0
2530.jpg,high_light,0,0,0,0,0
8613.jpg,medium_light,1,0,0,0,1
514.jpg,medium_light,1,0,1,0,1
9426.jpg,medium_light,0,0,0,0,0
7035.jpg,high_light,0,0,0,0,0
14605.jpg,high_light,0,0,0,0,0
24715.jpg,low_light,1,0,1,0,1
1266.jpg,medium_light,1,0,0,1,1
7140.jpg,medium_light,0,0,0,0,0
9241.jpg,high_light,0,0,0,0,0
15063.jpg,low_light,1,1,0,1,0
11081.jpg,low_light,0,0,0,0,0
9896.jpg,low_light,1,1,0,0,0
15937.jpg,low_light,0,0,0,0,0
16061.jpg,high_light,0,0,0,0,0
3298.jpg,high_light,1,0,0,1,0
7801.jpg,medium_light,1,1,1,0,0
1070.jpg,high_light,0,0,0,0,0
6025.jpg,high_light,0,0,0,0,0
9336.jpg,medium_light,1,0,0,0,1
3820.jpg,high_light,1,1,1,1,0
9726.jpg,low_light,1,0,0,0,1
18208.jpg,medium_light,0,0,0,0,0
10438.jpg,high_light,0,0,0,0,0
22548.jpg,high_light,0,0,0,0,0
15754.jpg,high_light,1,0,0,0,1
21591.jpg,high_light,0,0,0,0,0
6397.jpg,high_light,0,0,0,0,0
2986.jpg,low_light,1,0,1,0,0
21126.jpg,medium_light,0,0,0,0,0
5805.jpg,low_light,1,1,1,1,0
18608.jpg,medium_light,1,1,0,0,0
17361.jpg,medium_light,0,0,0,0,0
4585.jpg,medium_light,0,0,0,0,0
199.jpg,medium_light,0,0,0,0,0
13535.jpg,low_light,1,1,0,0,1
19168.jpg,low_light,1,1,0,0,1
12754.jpg,high_light,0,0,0,0,0
568.jpg,low_light,1,1,0,0,0
12255.jpg,high_light,0,0,0,0,0
2435.jpg,low_light,1,1,1,0,1
18795.jpg,medium_light,0,0,0,0,0
7501.jpg,medium_light,0,0,0,0,0
19845.jpg,high_light,1,0,0,0,1
15761.jpg,medium_light,0,0,0,0,0
8842.jpg,medium_light,1,1,0,1,1
17081.jpg,high_light,0,0,0,0,0
3394.jpg,high_light,0,0,0,0,0
21886.jpg,medium_light,0,0,0,0,0
13644.jpg,high_light,0,0,0,0,0
